"date","state","Total number of new cases in 7 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 7 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds (HHS Data)","Open Beds","Total ICU Beds","Open ICU Beds","Average New Daily Cases","New Cases Yesterday (State)","Average daily cases to reach ICU circuit breaker","casethresholdpct","Percent Occupied (State Nowcast)","Percent Occupied (State HHS Data)","ICU Percent Occupied","At Threshold?","At ICU Threshold?","Category","ICU Category","Warning"
2022-08-13,"NJ",126185.752228224,18026.5360326034,6338.99149921863,905.57021417409,17397.4,7940,5196.99149921863,2895,1660,2918,3007,126816.96497373,16.1872474818368,70.1277690964246,67.3076131263639,42.6597582037997,"No","No","Has Capacity","Has Capacity",
2022-08-13,"NM",20176.0237854672,2882.2891122096,752.360753203403,107.480107600486,2489.3,1293,539.360753203403,376,85,689,810,5730.14934048737,23.9046109941346,78.3328344031092,69.2655098645115,77.3936170212766,"No","No","Has Capacity","Has Capacity",
2022-08-13,"NV",80986.3198543313,11569.4742649045,3414.09642960118,487.728061371598,5426.9,2171,3175.09642960118,782,218,448,468,18426.4796772265,3.87225892674302,41.4933676758152,74.2802985428267,72.1227621483376,"No","No","Has Capacity","Has Capacity",
2022-08-13,"NY",195479.330107082,27925.618586726,10148.6217499867,1449.80310714096,34087.8,11362,7763.62174998669,4567,1422,5747.57142857143,3000,115963.760923353,20.5817157128381,77.2246324198491,76.6463865822577,68.8635865995183,"No","No","Has Capacity","Has Capacity",
2022-08-13,"OH",101974.790092077,14567.827156011,6154.43759717961,879.205371025659,19192.5,6514,4442.43759717961,3714,1153,3716.57142857143,0,53479.9133276186,25.5121878422198,76.8532624870152,77.2245725673927,68.9553042541734,"No","No","Has Capacity","Has Capacity",
2022-08-13,"OK",48465.5382146955,6923.64831638507,2283.64163218594,326.234518883706,5985.4,3087,1702.64163218594,970,288,1447.71428571429,3156,10060.2321150147,20.909702797703,71.5534194508981,69.7145099578142,70.3092783505155,"No","No","Has Capacity","Has Capacity",
2022-08-13,"OR",38374.4337189353,5482.06195984791,1728.1614116818,246.880201668829,5535.8,1422,1358.1614116818,688,160,877,852,14720.8171701113,15.9976302059952,75.4658511564399,78.7157611136057,76.7441860465116,"No","No","Has Capacity","Has Capacity",
2022-08-13,"PA",100734.973006821,14390.7104295459,6603.79166789572,943.398809699389,22936.6,8324,5099.79166789572,3661,1094,3215.57142857143,3837,66119.0805551963,22.3447719576753,77.7657034264201,76.2096658949956,70.1174542474734,"No","No","Has Capacity","Has Capacity",
2022-08-13,"RI",4554.96394908024,650.709135582892,227.859503587797,32.5513576553995,1611.1,285,130.859503587797,147,34,106.714285714286,0,3769.77319587629,16.3996907187561,91.8776299678607,87.3670212765958,76.8707482993197,"No","No","Has Capacity","Has Capacity",
2022-08-13,"SC",51344.7684503001,7334.96692147144,2332.88496800277,333.269281143253,6763.8,2810,1599.88496800277,1283,432,1895.42857142857,2275,27517.2906645878,25.8409968541254,76.3463590289073,75.6393584742089,66.3289166017147,"No","No","Has Capacity","Has Capacity",
2022-08-13,"SD",5058.64093688704,722.662990983863,528.470032894346,75.4957189849066,1224.2,952,366.470032894346,236,124,196,0,3351.7501017501,27.1219091672534,70.0645292522181,60.2836879432624,47.4576271186441,"No","No","Has Capacity","Has Capacity",
2022-08-13,"TN",105977.461011787,15139.6372873981,4862.13400144137,694.590571634481,13689.3,6194,4042.13400144137,2445,897,2509.85714285714,2629,63038.1061045296,16.5780533259294,70.472310480146,69.8295177788602,63.3128834355828,"No","No","Has Capacity","Has Capacity",
2022-08-13,"TX",264571.07308082,37795.8675829744,13504.3790229564,1929.19700327948,41036.2,15527,9540.37902295638,5898,777,10127.8571428571,14969,44710.5337010049,26.7962023113325,76.7513097631935,75.8732674498104,86.8260427263479,"No","No","Has Capacity","Has Capacity",
2022-08-13,"UT",25427.3877345688,3632.48396208125,1468.28828092778,209.755468703968,3993.2,1686,1162.28828092778,429,131,669.714285714286,0,6642.31172468988,18.4368132854899,70.8933116065367,71.8718718718719,69.4638694638695,"No","No","Has Capacity","Has Capacity",
2022-08-13,"VA",93973.4162410554,13424.7737487222,4492.06491477439,641.723559253485,12740.5,5614,3527.06491477439,1911,699,2695.28571428571,3033,31841.009375771,20.076954477853,72.316118560697,68.6421270178182,63.4222919937206,"No","No","Has Capacity","Has Capacity",
2022-08-13,"VT",2134.66474970371,304.95210710053,236.347034978069,33.7638621397242,1029.3,332,189.347034978069,94,24,89.8571428571429,62,363.372557533652,29.4659852366656,81.6042907822725,74.1433021806854,74.468085106383,"No","No","Has Capacity","Has Capacity",
2022-08-13,"WA",43806.2022461106,6258.02889230152,1994.17946897773,284.882781282533,8991.3,1961,1388.17946897773,1151,187,1703.28571428571,1894,18452.3542408428,27.2176070708311,84.5608591752279,83.8746813584409,83.75325803649,"No","No","Has Capacity","Has Capacity",
2022-08-13,"WI",55666.15221401,7952.30745914429,3028.30848460476,432.615497800679,7994,3796,2305.30848460476,1239,388,1751.28571428571,1809,21124.2871434256,22.0223592118779,71.1620154540311,69.1908124340557,68.684422921711,"No","No","Has Capacity","Has Capacity",
2022-08-13,"WV",17247.6280947668,2463.94687068097,1063.40820630435,151.915458043478,3762.1,1127,678.408206304349,562,126,878.714285714286,1006,7088.25735064935,35.6628747222715,81.9673000105168,79.9323361823362,77.5800711743772,"No","No","Has Capacity","Has Capacity",
2022-08-13,"WY",14580.9651957164,2082.99502795949,723.396722888255,103.342388984036,1154,950,659.396722888255,125,81,164.428571428571,0,12779.0625,7.89385328440494,42.8599026959917,44.3793911007026,35.2,"No","No","Has Capacity","Has Capacity",
2022-08-14,"AK",7166.65383957494,1023.80769136785,309.171619196587,44.167374170941,1096.9,416,198.171619196587,141,27,266.857142857143,0,1894.40659340659,26.0651629311957,81.9334835266125,78.0243000528262,80.8510638297872,"No","No","Has Capacity","Has Capacity",
2022-08-14,"AL",63579.3704930373,9082.76721329104,3657.4200353082,522.4885764726,11791.8,4009,2856.4200353082,1511,311,1924,1299,14611.4864180763,21.182971607866,75.7762170719635,72.7667957339855,79.4176042356056,"No","No","Has Capacity","Has Capacity",
2022-08-14,"AR",36233.8230021085,5176.26042887265,2191.29639477822,313.042342111174,5275.5,2968,1769.29639477822,874,303,900.285714285714,891,13204.1536289777,17.3925892380533,66.4620150738656,67.0515097690941,65.3318077803204,"No","No","Has Capacity","Has Capacity",
2022-08-14,"AZ",81112.3080434362,11587.4725776337,4030.25768979958,575.751098542797,11663.2,4599,3283.25768979958,1611,677,1928.71428571429,0,53930.7868454952,16.6448228704947,71.8494264884459,71.7592876880565,57.9764121663563,"No","No","Has Capacity","Has Capacity",
2022-08-14,"CA",452810.04833032,64687.1497614743,16767.6373504722,2395.37676435317,50519.4,15657,12668.6373504722,6593,2019,13134.2857142857,0,199120.031321051,20.3043197338524,74.9232228599862,75.438073574398,69.3766115577127,"No","No","Has Capacity","Has Capacity",
2022-08-14,"CO",58640.5847884722,8377.22639835317,2970.43458517004,424.347797881434,7620.2,4154,2515.43458517004,1257,515,1073.71428571429,1083,21028.2539246468,12.8170618132675,66.9899138451742,64.7906424817766,59.0294351630867,"No","No","Has Capacity","Has Capacity",
2022-08-14,"CT",27883.4691023134,3983.35272890191,2187.25769994254,312.465385706077,7228.4,1951,1759.25769994254,902,325,709.428571428571,612,14960.3312455823,17.8098355759757,75.6618656972146,75.0543408771257,63.9689578713969,"No","No","Has Capacity","Has Capacity",
2022-08-14,"DC",3674.47387785136,524.924839693051,621.364804110469,88.7664005872098,2653.4,634,470.364804110469,317,72,130.571428571429,0,1689.2882185987,24.8743093673715,82.2731286609456,80.7645631067961,77.2870662460568,"No","No","Has Capacity","Has Capacity",
2022-08-14,"DE",6585.44958938209,940.77851276887,477.635660829395,68.2336658327707,2011.7,625,319.635660829395,181,52,296,0,2946.70162748644,31.4633036344359,84.111166633723,80.1587301587302,71.2707182320442,"No","No","Has Capacity","Has Capacity",
2022-08-14,"FL",57729.0186994557,8247.00267135081,4041.7434554805,577.3919222115,46974.8,15577,-760.256544519501,6448,2101,7362.57142857143,5143,91657.7495258219,89.2757250358145,101.618434872569,73.858830637041,67.416253101737,"No","No","At Capacity","Has Capacity","This state was either at capacity or forecasted to exceed capacity in at least 1 of the last 7 days."
2022-08-14,"GA",72242.1028354357,10320.3004050622,4052.7649955032,578.966427929029,12772.6,4691,2500.7649955032,2602,588,3562.42857142857,0,32169.8283244778,34.5186518958417,80.4208618800933,78.8541291020555,77.401998462721,"No","No","Has Capacity","Has Capacity",
2022-08-14,"HI",13436.8976303318,1919.55680433311,789.085833565266,112.726547652181,2309,633,578.085833565266,210,94,448.714285714286,0,12518.3331076506,23.3759316057426,74.9638010582388,76.0590015128593,55.2380952380952,"No","No","Has Capacity","Has Capacity",
2022-08-14,"IA",34566.4661349745,4938.06659071064,2041.21972238959,291.602817484228,4774.5,2732,1670.21972238959,546,176,752,0,13335.6145552561,15.2286322224703,65.0179134487466,61.8914771934719,67.7655677655678,"No","No","Has Capacity","Has Capacity",
2022-08-14,"ID",16773.1506418849,2396.16437741212,877.991343988447,125.427334855492,2202.4,1025,725.991343988447,249,80,349.428571428571,0,5952.41989589358,14.5828297391666,67.0363537963836,66.7099707697304,67.8714859437751,"No","No","Has Capacity","Has Capacity",
2022-08-14,"IL",170511.817401485,24358.8310573551,8845.03731902373,1263.57675986053,24147.9,9558,7224.03731902373,3074,1211,3780.28571428571,0,73276.4117760709,15.5191589669664,70.0842006177609,67.6996384035687,60.60507482108,"No","No","Has Capacity","Has Capacity",
2022-08-14,"IN",70072.6856626584,10010.3836660941,4611.99161403591,658.855944862273,12534.1,5201,3638.99161403591,1949,593,2224.85714285714,0,22695.8799227494,22.2254932185357,70.9672683795733,69.5919083255379,69.5741405849153,"No","No","Has Capacity","Has Capacity",
2022-08-14,"KS",47476.4679688333,6782.35256697619,2351.92856792941,335.989795418487,4591.9,3911,2018.92856792941,798,259,942.428571428571,0,12399.4786967419,13.8953049420835,56.0328280683506,54.2947294612598,67.5438596491228,"No","No","Has Capacity","Has Capacity",
2022-08-14,"KY",47438.4679204223,6776.92398863176,3098.89895840513,442.699851200733,10184.3,3635,2239.89895840513,1293,359,1723.57142857143,1715,16884.6907655137,25.4329461487646,78.006353324184,71.4812490193002,72.2351121423047,"No","No","Has Capacity","Has Capacity",
2022-08-14,"LA",50825.4473045179,7260.77818635969,3495.18934741789,499.312763916841,8208.6,3913,2668.18934741789,1444,414,1543,0,10473.1003973052,21.2511656518956,67.4951959235693,68.7260230179028,71.3296398891967,"No","No","Has Capacity","Has Capacity",
2022-08-14,"MA",37702.8444498608,5386.1206356944,2292.3396240844,327.477089154914,11450.2,2644,1640.3396240844,1203,264,1411.71428571429,0,18345.8631025416,26.2102240406333,85.6741399793506,85.2931360551786,78.0548628428928,"No","No","Has Capacity","Has Capacity",
2022-08-14,"MD",41067.2361459787,5866.74802085411,2315.76590323491,330.82370046213,9294,2341,1702.76590323491,1261,467,1559.71428571429,0,33310.3978619917,26.5856702924701,81.6788691280944,79.845027981059,62.9659000793021,"No","No","Has Capacity","Has Capacity",
2022-08-14,"ME",9928.80915219612,1418.40130745659,741.469908851965,105.924272693138,2497.4,898,631.469908851965,315,124,209,0,5472.66038961039,14.7348989951771,74.7149071493567,70.5477205641194,60.6349206349206,"No","No","Has Capacity","Has Capacity",
2022-08-14,"MI",80632.2918420346,11518.8988345764,4404.73829425084,629.24832775012,15256.6,4873,3302.73829425084,2329,694,2305.28571428571,0,52571.6368489281,20.0130737094931,78.3520686506113,77.0498751942731,70.2018033490769,"No","No","Has Capacity","Has Capacity",
2022-08-14,"MN",22676.3578504934,3239.47969292762,1258.91055111868,179.844364445525,5688.4,1696,688.910551118677,795,208,1462.85714285714,0,21758.7796157059,45.1571635423685,87.8892034470382,81.2472357363998,73.8364779874214,"No","No","Has Capacity","Has Capacity",
2022-08-14,"MO",47516.9186924026,6788.1312417718,2961.41039472614,423.05862781802,11520.3,3306,2158.41039472614,1711,519,1547.85714285714,0,25903.1594230602,22.8024044869988,81.2642865660951,79.5420792079208,69.666861484512,"No","No","Has Capacity","Has Capacity",
2022-08-14,"MS",67566.7141324231,9652.3877332033,2434.82790757942,347.832558225632,5160.5,3487,2133.82790757942,735,233,1260.85714285714,0,21510.4154947169,13.0626449921807,58.6507526871539,60.5409075478103,68.2993197278912,"No","No","Has Capacity","Has Capacity",
2022-08-14,"MT",9884.35258095956,1412.05036870851,855.70670014923,122.243814307033,2112.3,1011,667.70670014923,222,92,265.857142857143,0,3287.07522796353,18.8277379297951,68.3895895398745,65.9366576819407,58.5585585585586,"No","No","Has Capacity","Has Capacity",
2022-08-14,"NC",130369.461563039,18624.2087947198,5077.47126312355,725.353037589079,17594.7,5544,3817.47126312355,2150,401,4146.28571428571,4408,32153.0820169876,22.2628824665091,78.3032886998724,76.0910815939279,81.3488372093023,"No","No","Has Capacity","Has Capacity",
2022-08-14,"ND",6672.32783679059,953.189690970085,345.733594302548,49.3905134717926,1214,550,243.733594302548,205,90,253.571428571429,0,3181.09540286703,26.6024098847904,79.9230976686534,75.0227066303361,56.0975609756098,"No","No","Has Capacity","Has Capacity",
2022-08-14,"NE",14007.190521327,2001.02721733243,797.574932903919,113.939276129131,3151,1467,586.574932903919,484,136,415.285714285714,0,11419.2681110359,20.7536264718744,81.384483246464,68.5799957164275,71.900826446281,"No","No","Continued Risk","Has Capacity","This state was either at capacity or forecasted to exceed capacity in at least 1 of the last 7 days."
2022-08-14,"NH",8316.22312538652,1188.03187505522,662.212042864173,94.6017204091676,2545.3,655,566.212042864173,223,53,231.714285714286,0,2123.60470779221,19.5040461943427,77.7546048456303,77.0738536926846,76.2331838565022,"No","No","Has Capacity","Has Capacity",
2022-08-14,"NJ",131433.78651161,18776.2552159442,6534.40100290735,933.485857558193,17397.4,8180,5410.40100290735,2893,1716,2848.71428571429,3097,138041.146574733,15.1718979793971,68.9010943996956,66.2861146601822,40.6844106463878,"No","No","Has Capacity","Has Capacity",
2022-08-14,"NM",19930.2408787949,2847.17726839927,749.942977024921,107.13471100356,2489.3,1362,537.942977024921,373,94,689,0,6985.76573303645,24.1994064664392,78.3897892168513,67.9151943462898,74.798927613941,"No","No","Has Capacity","Has Capacity",
2022-08-14,"NV",84435.5458122157,12062.2208303165,3409.51517632836,487.073596618337,5426.9,2194,3181.51517632836,783,248,448,0,23949.4497607656,3.71407559438823,41.3750911878169,73.9398978501009,68.3269476372925,"No","No","Has Capacity","Has Capacity",
2022-08-14,"NY",189779.171644063,27111.3102348661,10154.0315516734,1450.57593595335,34087.8,11613,7773.03155167343,4563,1472,5752.14285714286,2573,116796.447723664,21.2167645433285,77.1970278173616,76.1024796789793,67.7405215866754,"No","No","Has Capacity","Has Capacity",
2022-08-14,"OH",103177.541773458,14739.6488247797,6108.48672440653,872.640960629505,19192.5,6718,4429.48672440653,3649,1174,3716.57142857143,0,53949.6713071495,25.2147895296073,76.9207413082895,76.2522535261055,67.8268018635243,"No","No","Has Capacity","Has Capacity",
2022-08-14,"OK",48873.7130255869,6981.95900365527,2286.92078016801,326.70296859543,5985.4,3200,1710.92078016801,987,295,1447.71428571429,0,9846.3942805383,20.7350728492728,71.4150970667289,68.5904986258343,70.1114488348531,"No","No","Has Capacity","Has Capacity",
2022-08-14,"OR",39545.1414175991,5649.30591679987,1716.33876033717,245.191251476739,5535.8,1501,1352.33876033717,672,163,877,0,16002.011835263,15.5240309679811,75.571032906948,77.3536511768256,75.7440476190476,"No","No","Has Capacity","Has Capacity",
2022-08-14,"PA",101131.3769663,14447.3395666143,6559.27085992422,937.038694274888,22936.6,8777,5083.27085992422,3643,1147,3215.57142857143,0,65090.0961091754,22.2571873094347,77.8377315734493,74.7932222860425,68.5149601976393,"No","No","Has Capacity","Has Capacity",
2022-08-14,"RI",4725.48756738309,675.069652483298,224.543812016324,32.0776874309034,1611.1,292,132.543812016324,148,37,65.5714285714286,0,3203.09228039042,9.71328341160335,91.7730859650969,86.92342140618,75,"No","No","Has Capacity","Has Capacity",
2022-08-14,"SC",53601.5503581906,7657.36433688437,2307.08406500082,329.58343785726,6763.8,2939,1607.08406500082,1283,442,1905.71428571429,2244,31197.5312137487,24.887339845314,76.2399233418962,74.4523643949931,65.5494933749026,"No","No","Has Capacity","Has Capacity",
2022-08-14,"SD",5226.48300494077,746.640429277253,521.320096426748,74.4742994895354,1224.2,966,364.320096426748,241,130,196,0,4642.57738439904,26.2509224406356,70.2401489604029,59.6996245306633,46.0580912863071,"No","No","Has Capacity","Has Capacity",
2022-08-14,"TN",106831.144540908,15261.5920772726,4848.5041310606,692.643447294371,13689.3,6097,4042.5041310606,2441,891,2572.14285714286,3297,59130.1991225702,16.853699431354,70.4696066923758,70.3019970774476,63.4985661614093,"No","No","Has Capacity","Has Capacity",
2022-08-14,"TX",267613.583361199,38230.5119087427,13541.7174595322,1934.53106564746,41036.2,15803,9628.71745953223,5882,775,10127.8571428571,0,45733.6649437831,26.4915551406495,76.5360402290362,75.1208299878776,86.8242094525672,"No","No","Has Capacity","Has Capacity",
2022-08-14,"UT",25614.8310749278,3659.26158213254,1469.75624209282,209.965177441832,3993.2,1987,1165.75624209282,428,140,669.714285714286,0,6520.86483253589,18.3018969997764,70.8064649380741,66.8998833916375,67.2897196261682,"No","No","Has Capacity","Has Capacity",
